longitude;latitude;housing_median_age;total_rooms;total_bedrooms;population;households;median_income;median_house_value;ocean_proximity;bedroom_share;population_per_room;<1H OCEAN;INLAND;ISLAND;NEAR BAY;NEAR OCEAN;median_rooms
-121.3;38.13;26.0;2256.0;360.0;937.0;372.0;5.0528;153700.0;INLAND;15.957446808510639;0.4153368794326241;0;1;0;0;0;2130.0
-121.29;38.12;18.0;1534.0;275.0;741.0;263.0;3.9607;132500.0;INLAND;17.926988265971318;0.4830508474576271;0;1;0;0;0;2130.0
-121.3;38.12;11.0;1792.0;252.0;1165.0;263.0;7.6889;229300.0;INLAND;14.0625;0.6501116071428571;0;1;0;0;0;2130.0
-121.3;38.11;5.0;5979.0;1190.0;2679.0;1084.0;4.1960000000000015;171700.0;INLAND;19.902993811674193;0.4480682388359257;0;1;0;0;0;2130.0
-121.27;38.11;11.0;3163.0;794.0;2106.0;762.0;2.4482;103000.0;INLAND;25.10275055327221;0.6658235852039204;0;1;0;0;0;2130.0
-121.28;38.11;10.0;2974.0;588.0;1559.0;568.0;3.8825;136800.0;INLAND;19.77135171486214;0.5242098184263618;0;1;0;0;0;2130.0
-121.27;38.11;15.0;2039.0;384.0;1178.0;375.0;3.8672;120100.0;INLAND;18.832761157430113;0.5777341834232467;0;1;0;0;0;2130.0
-121.28;38.1;13.0;2432.0;586.0;1441.0;606.0;2.5556;133100.0;INLAND;24.095394736842106;0.592516447368421;0;1;0;0;0;2130.0
-121.29;38.1;14.0;1551.0;297.0;785.0;281.0;3.775;163300.0;INLAND;19.148936170212767;0.5061250805931657;0;1;0;0;0;2130.0
-121.27;38.13;39.0;2614.0;634.0;1862.0;654.0;1.9238;70700.0;INLAND;24.2540168324407;0.712318286151492;0;1;0;0;0;2130.0
-121.27;38.12;37.0;2232.0;504.0;1455.0;471.0;2.5587;87800.0;INLAND;22.58064516129032;0.6518817204301075;0;1;0;0;0;2130.0
-121.26;38.13;38.0;1419.0;411.0;1226.0;397.0;2.2188;68800.0;INLAND;28.964059196617338;0.8639887244538408;0;1;0;0;0;2130.0
-121.26;38.12;27.0;1818.0;459.0;1182.0;428.0;1.8575;73800.0;INLAND;25.247524752475247;0.6501650165016502;0;1;0;0;0;2130.0
-121.25;38.13;25.0;1305.0;270.0;789.0;235.0;3.2993;91100.0;INLAND;20.689655172413794;0.6045977011494252;0;1;0;0;0;2130.0
-121.26;38.11;4.0;2058.0;366.0;933.0;316.0;4.2448;150900.0;INLAND;17.784256559766764;0.45335276967930027;0;1;0;0;0;2130.0
-121.26;38.11;8.0;2770.0;642.0;1611.0;633.0;3.1284;115100.0;INLAND;23.176895306859205;0.5815884476534297;0;1;0;0;0;2130.0
-121.25;38.14;16.0;1174.0;242.0;464.0;261.0;2.3;133300.0;INLAND;20.61328790459966;0.39522998296422485;0;1;0;0;0;2130.0
-121.26;38.14;10.0;3371.0;665.0;1823.0;654.0;3.5333;116800.0;INLAND;19.727083951349748;0.540789083358054;0;1;0;0;0;2130.0
-121.27;38.13;35.0;2607.0;685.0;2016.0;618.0;1.75;82900.0;INLAND;26.27541235136172;0.7733026467203682;0;1;0;0;0;2130.0
-121.26;38.13;25.0;2549.0;675.0;2053.0;648.0;2.0875;83100.0;INLAND;26.480972930561002;0.8054138877991369;0;1;0;0;0;2130.0
-121.24;38.22;28.0;2593.0;487.0;1365.0;457.0;3.3929;113000.0;INLAND;18.781334361743156;0.5264172772849981;0;1;0;0;0;2130.0
-121.22;38.16;24.0;4411.0;776.0;2038.0;732.0;3.475;151200.0;INLAND;17.592382679664475;0.4620267513035593;0;1;0;0;0;2130.0
-121.28;38.17;19.0;1337.0;236.0;744.0;225.0;4.0924;244200.0;INLAND;17.651458489154827;0.556469708302169;0;1;0;0;0;2130.0
-121.32;38.21;27.0;2643.0;467.0;1455.0;444.0;3.6398;146700.0;INLAND;17.669315172152857;0.5505107832009081;0;1;0;0;0;2130.0
-121.16;38.16;31.0;1953.0;366.0;999.0;316.0;2.4906;122500.0;INLAND;18.74039938556068;0.511520737327189;0;1;0;0;0;2130.0
-121.14;38.16;14.0;2591.0;497.0;1371.0;479.0;3.5774;113900.0;INLAND;19.181783095329987;0.529139328444616;0;1;0;0;0;2130.0
-121.06;38.25;13.0;651.0;102.0;301.0;104.0;3.6528;200000.0;INLAND;15.668202764976957;0.46236559139784944;0;1;0;0;0;2130.0
-121.15;38.21;18.0;4176.0;700.0;2164.0;699.0;4.0365;174200.0;INLAND;16.762452107279692;0.5181992337164751;0;1;0;0;0;2130.0
-121.05;38.14;19.0;3326.0;561.0;1544.0;511.0;2.9875;166300.0;INLAND;16.867107636800963;0.46422128683102826;0;1;0;0;0;2130.0
-121.09;38.19;23.0;762.0;140.0;358.0;141.0;2.4545;105000.0;INLAND;18.37270341207349;0.46981627296587924;0;1;0;0;0;2130.0
-121.19;38.13;27.0;2400.0;435.0;1085.0;444.0;3.7687;165200.0;INLAND;18.125;0.45208333333333334;0;1;0;0;0;2130.0
-121.18;38.07;21.0;2333.0;377.0;1073.0;332.0;4.8125;161100.0;INLAND;16.159451350192885;0.4599228461208744;0;1;0;0;0;2130.0
-120.97;38.0;27.0;1683.0;288.0;1165.0;258.0;4.7069;176900.0;INLAND;17.11229946524064;0.6922162804515746;0;1;0;0;0;2130.0
-121.05;37.93;17.0;2474.0;480.0;1649.0;453.0;3.275;156500.0;INLAND;19.401778496362166;0.6665319320937753;0;1;0;0;0;2130.0
-121.11;38.04;32.0;1083.0;188.0;471.0;178.0;2.9241;187500.0;INLAND;17.359187442289937;0.43490304709141275;0;1;0;0;0;2130.0
-121.09;38.03;21.0;2064.0;342.0;1021.0;359.0;4.517;152200.0;INLAND;16.569767441860463;0.4946705426356589;0;1;0;0;0;2130.0
-121.12;38.0;36.0;683.0;159.0;505.0;141.0;3.4265;158900.0;INLAND;23.2796486090776;0.739385065885798;0;1;0;0;0;2130.0
-120.99;37.8;32.0;2564.0;513.0;1198.0;459.0;2.9083;113400.0;INLAND;20.00780031201248;0.4672386895475819;0;1;0;0;0;2130.0
-121.0;37.8;13.0;4030.0;744.0;2248.0;766.0;3.6107;141300.0;INLAND;18.461538461538463;0.5578163771712159;0;1;0;0;0;2130.0
-120.98;37.79;20.0;2458.0;491.0;1227.0;481.0;2.7857;110900.0;INLAND;19.97558991049634;0.49918633034987797;0;1;0;0;0;2130.0
-120.97;37.84;28.0;2368.0;430.0;1231.0;403.0;2.883;141900.0;INLAND;18.158783783783782;0.519847972972973;0;1;0;0;0;2130.0
-120.96;37.77;32.0;2262.0;416.0;1156.0;404.0;3.8534;157600.0;INLAND;18.39080459770115;0.51105216622458;0;1;0;0;0;2130.0
-121.04;37.78;29.0;2916.0;528.0;1466.0;473.0;2.5643;200000.0;INLAND;18.106995884773664;0.5027434842249657;0;1;0;0;0;2130.0
-121.06;37.86;24.0;1713.0;328.0;1258.0;324.0;2.6830000000000003;169400.0;INLAND;19.147694103911267;0.7343841214244017;0;1;0;0;0;2130.0
-121.13;37.74;31.0;677.0;144.0;523.0;159.0;2.4598;97100.0;INLAND;21.270310192023633;0.7725258493353028;0;1;0;0;0;2130.0
-121.13;37.74;28.0;409.0;104.0;244.0;98.0;3.4643;90900.0;INLAND;25.4278728606357;0.5965770171149144;0;1;0;0;0;2130.0
-121.12;37.73;35.0;1107.0;227.0;573.0;210.0;2.3924;102200.0;INLAND;20.50587172538392;0.5176151761517616;0;1;0;0;0;2130.0
-121.13;37.74;21.0;2376.0;475.0;1175.0;441.0;3.6016;134600.0;INLAND;19.99158249158249;0.49452861952861954;0;1;0;0;0;2130.0
-121.13;37.73;40.0;1126.0;220.0;667.0;235.0;3.3158;125900.0;INLAND;19.538188277087034;0.5923623445825933;0;1;0;0;0;2130.0
-121.11;37.74;11.0;3886.0;599.0;1605.0;529.0;4.4213;182700.0;INLAND;15.41430777148739;0.4130211013896037;0;1;0;0;0;2130.0
-121.1;37.8;35.0;1853.0;331.0;958.0;340.0;3.3578;149000.0;INLAND;17.862924986508368;0.5169994603345925;0;1;0;0;0;2130.0
-121.11;37.76;22.0;2606.0;411.0;1252.0;397.0;4.1833;192100.0;INLAND;15.771297006907137;0.4804297774366846;0;1;0;0;0;2130.0
-121.16;37.73;7.0;4956.0;941.0;3006.0;915.0;3.4426;139000.0;INLAND;18.987086359967716;0.6065375302663438;0;1;0;0;0;2130.0
-121.25;37.76;22.0;2430.0;417.0;1292.0;391.0;3.4009;182400.0;INLAND;17.160493827160494;0.5316872427983539;0;1;0;0;0;2130.0
-121.22;37.72;34.0;2123.0;387.0;1310.0;368.0;2.6368;165600.0;INLAND;18.228921337729627;0.6170513424399435;0;1;0;0;0;2130.0
-121.22;37.81;17.0;2879.0;542.0;1802.0;530.0;3.6378;126100.0;INLAND;18.825981243487323;0.6259117749218479;0;1;0;0;0;2130.0
-121.22;37.8;28.0;2608.0;576.0;1719.0;554.0;2.1186;94400.0;INLAND;22.085889570552148;0.6591257668711656;0;1;0;0;0;2130.0
-121.22;37.8;37.0;1038.0;222.0;521.0;211.0;2.125;91900.0;INLAND;21.38728323699422;0.5019267822736031;0;1;0;0;0;2130.0
-121.21;37.81;18.0;2404.0;498.0;1531.0;506.0;2.995;124300.0;INLAND;20.715474209650584;0.6368552412645591;0;1;0;0;0;2130.0
-121.21;37.8;31.0;699.0;186.0;460.0;170.0;2.7443;94200.0;INLAND;26.609442060085836;0.6580829756795422;0;1;0;0;0;2130.0
-121.21;37.8;44.0;300.0;72.0;160.0;73.0;2.1786;120800.0;INLAND;24.0;0.5333333333333333;0;1;0;0;0;2130.0
-121.21;37.8;45.0;370.0;84.0;167.0;70.0;1.4853;101800.0;INLAND;22.702702702702705;0.45135135135135135;0;1;0;0;0;2130.0
-121.21;37.79;33.0;811.0;185.0;446.0;198.0;1.6724;96900.0;INLAND;22.81134401972873;0.5499383477188656;0;1;0;0;0;2130.0
-121.21;37.8;33.0;1862.0;429.0;971.0;389.0;2.6053;99200.0;INLAND;23.039742212674543;0.5214822771213748;0;1;0;0;0;2130.0
-121.21;37.81;8.0;1883.0;298.0;999.0;301.0;5.193;172100.0;INLAND;15.825809877854487;0.5305363781200212;0;1;0;0;0;2130.0
-121.2;37.8;28.0;3264.0;576.0;1512.0;567.0;3.7546;135300.0;INLAND;17.647058823529413;0.4632352941176471;0;1;0;0;0;2130.0
-121.2;37.8;24.0;1698.0;344.0;927.0;313.0;3.5625;130800.0;INLAND;20.259128386336865;0.5459363957597173;0;1;0;0;0;2130.0
-121.2;37.79;36.0;866.0;160.0;502.0;149.0;2.4798;101500.0;INLAND;18.475750577367204;0.5796766743648961;0;1;0;0;0;2130.0
-121.2;37.8;37.0;311.0;61.0;171.0;54.0;4.0972;101800.0;INLAND;19.614147909967848;0.5498392282958199;0;1;0;0;0;2130.0
-121.21;37.81;12.0;3667.0;640.0;2173.0;652.0;5.0369;163900.0;INLAND;17.45295882192528;0.5925824925006817;0;1;0;0;0;2130.0
-121.17;37.88;22.0;1283.0;256.0;3082.0;239.0;3.5365;111800.0;INLAND;19.95323460639127;2.402182385035074;0;1;0;0;0;2130.0
-121.17;37.82;35.0;2506.0;406.0;1316.0;398.0;3.8472;197600.0;INLAND;16.201117318435752;0.5251396648044693;0;1;0;0;0;2130.0
-121.2;37.83;18.0;3415.0;580.0;1912.0;562.0;4.4423;161400.0;INLAND;16.98389458272328;0.559882869692533;0;1;0;0;0;2130.0
-121.2;37.81;26.0;395.0;74.0;193.0;72.0;7.3718;212500.0;INLAND;18.734177215189874;0.48860759493670886;0;1;0;0;0;2130.0
-121.19;37.81;8.0;4019.0;857.0;1959.0;782.0;2.7321;175000.0;INLAND;21.323712366260263;0.4874346852450858;0;1;0;0;0;2130.0
-121.18;37.79;16.0;1326.0;286.0;509.0;297.0;1.9464;112500.0;INLAND;21.568627450980394;0.3838612368024133;0;1;0;0;0;2130.0
-121.2;37.78;4.0;58.0;29.0;79.0;29.0;3.375;106300.0;INLAND;50.0;1.3620689655172413;0;1;0;0;0;2130.0
-121.23;37.78;20.0;273.0;49.0;149.0;49.0;4.8229;158300.0;INLAND;17.94871794871795;0.5457875457875457;0;1;0;0;0;2130.0
-121.24;37.79;7.0;5151.0;867.0;2553.0;805.0;4.075;195000.0;INLAND;16.831683168316832;0.49563191613278973;0;1;0;0;0;2130.0
-121.27;37.79;16.0;1853.0;390.0;1013.0;362.0;2.7083;173900.0;INLAND;21.04695089044792;0.5466810577441986;0;1;0;0;0;2130.0
-121.22;37.8;13.0;335.0;89.0;247.0;77.0;1.6111;74100.0;INLAND;26.56716417910448;0.7373134328358208;0;1;0;0;0;2130.0
-121.22;37.79;36.0;1052.0;221.0;712.0;212.0;1.7228;105000.0;INLAND;21.00760456273764;0.6768060836501901;0;1;0;0;0;2130.0
-121.22;37.79;38.0;2152.0;451.0;1320.0;457.0;2.5025;101900.0;INLAND;20.95724907063197;0.6133828996282528;0;1;0;0;0;2130.0
-121.23;37.79;21.0;1922.0;373.0;1130.0;372.0;4.0815;117900.0;INLAND;19.406867845993755;0.5879292403746098;0;1;0;0;0;2130.0
-121.22;37.79;5.0;3107.0;477.0;1549.0;443.0;4.4766;169400.0;INLAND;15.352429996781462;0.49855165754747344;0;1;0;0;0;2130.0
-121.23;37.79;23.0;1985.0;424.0;1198.0;389.0;2.7734;116800.0;INLAND;21.36020151133501;0.6035264483627204;0;1;0;0;0;2130.0
-121.23;37.8;11.0;2451.0;665.0;1155.0;533.0;2.2254;130800.0;INLAND;27.131782945736433;0.47123623011015914;0;1;0;0;0;2130.0
-121.24;37.81;6.0;3883.0;800.0;2319.0;787.0;3.5595;161000.0;INLAND;20.602626834921452;0.5972186453772856;0;1;0;0;0;2130.0
-121.23;37.81;15.0;2906.0;537.0;1886.0;557.0;4.2431;137100.0;INLAND;18.479008947006196;0.6490020646937371;0;1;0;0;0;2130.0
-121.22;37.81;20.0;1811.0;352.0;1191.0;327.0;4.0125;121500.0;INLAND;19.43677526228603;0.6576477084483711;0;1;0;0;0;2130.0
-121.22;37.82;13.0;4452.0;949.0;2740.0;937.0;3.1964;141500.0;INLAND;21.3162623539982;0.6154537286612758;0;1;0;0;0;2130.0
-121.23;37.81;16.0;2085.0;342.0;1236.0;345.0;5.5591;149300.0;INLAND;16.402877697841728;0.5928057553956835;0;1;0;0;0;2130.0
-121.23;37.82;8.0;1289.0;235.0;867.0;239.0;4.6821;138500.0;INLAND;18.231186966640806;0.6726144297905353;0;1;0;0;0;2130.0
-121.23;37.82;14.0;1847.0;325.0;1030.0;309.0;4.9271;155300.0;INLAND;17.596101786681103;0.5576610720086627;0;1;0;0;0;2130.0
-121.23;37.84;28.0;1347.0;241.0;713.0;225.0;4.0208;155700.0;INLAND;17.891610987379362;0.5293244246473645;0;1;0;0;0;2130.0
-121.24;37.82;9.0;6169.0;959.0;3378.0;945.0;5.1047;157900.0;INLAND;15.545469281893338;0.5475765926406224;0;1;0;0;0;2130.0
-121.3;37.85;29.0;1034.0;206.0;604.0;192.0;2.2391;120000.0;INLAND;19.922630560928432;0.5841392649903289;0;1;0;0;0;2130.0
-121.31;37.81;36.0;284.0;53.0;130.0;47.0;3.1429;179200.0;INLAND;18.661971830985916;0.45774647887323944;0;1;0;0;0;2130.0
-121.29;37.8;29.0;110.0;26.0;69.0;24.0;3.7292;475000.0;INLAND;23.636363636363637;0.6272727272727273;0;1;0;0;0;2130.0
-121.27;37.82;26.0;1170.0;238.0;830.0;216.0;2.6458;127500.0;INLAND;20.34188034188034;0.7094017094017094;0;1;0;0;0;2130.0
-121.28;37.83;32.0;696.0;151.0;443.0;144.0;2.5156;86300.0;INLAND;21.695402298850574;0.6364942528735632;0;1;0;0;0;2130.0
-121.28;37.82;10.0;9205.0;1774.0;5935.0;1673.0;3.65;119400.0;INLAND;19.27213470939707;0.6447582835415535;0;1;0;0;0;2130.0
-121.37;37.77;19.0;2610.0;474.0;1290.0;452.0;4.1298;222800.0;INLAND;18.160919540229887;0.4942528735632184;0;1;0;0;0;2130.0
-121.4;37.74;20.0;2706.0;477.0;1236.0;474.0;4.15;322400.0;INLAND;17.627494456762747;0.4567627494456763;0;1;0;0;0;2130.0
-121.43;37.78;24.0;807.0;174.0;585.0;166.0;2.6181;163500.0;INLAND;21.561338289962826;0.724907063197026;0;1;0;0;0;2130.0
-121.48;37.77;19.0;2364.0;373.0;1264.0;390.0;5.0176;274200.0;INLAND;15.778341793570219;0.5346869712351946;0;1;0;0;0;2130.0
-121.52;37.75;18.0;1544.0;272.0;825.0;286.0;4.3229;327300.0;INLAND;17.616580310880828;0.5343264248704663;0;1;0;0;0;2130.0
-121.46;37.73;20.0;2039.0;373.0;862.0;330.0;5.1629;222900.0;INLAND;18.293281020107894;0.42275625306522807;0;1;0;0;0;2130.0
-121.45;37.72;2.0;2239.0;321.0;1165.0;219.0;5.75;240200.0;INLAND;14.336757481018312;0.5203215721304154;0;1;0;0;0;2130.0
-121.44;37.7;5.0;1365.0;196.0;591.0;156.0;6.0389;215100.0;INLAND;14.358974358974358;0.432967032967033;0;1;0;0;0;2130.0
-121.42;37.71;29.0;8297.0;1433.0;4189.0;1271.0;4.3696;170700.0;INLAND;17.27130288055924;0.5048812823912258;0;1;0;0;0;2130.0
-121.42;37.76;18.0;5501.0;1051.0;2964.0;1009.0;4.1855;162100.0;INLAND;19.10561716051627;0.5388111252499546;0;1;0;0;0;2130.0
-121.42;37.75;33.0;1999.0;368.0;1061.0;390.0;3.5242;121400.0;INLAND;18.409204602301152;0.5307653826913457;0;1;0;0;0;2130.0
-121.42;37.74;45.0;818.0;144.0;340.0;138.0;4.8021;133500.0;INLAND;17.6039119804401;0.4156479217603912;0;1;0;0;0;2130.0
-121.42;37.74;38.0;773.0;147.0;320.0;134.0;2.825;152500.0;INLAND;19.016817593790428;0.4139715394566624;0;1;0;0;0;2130.0
-121.42;37.74;35.0;796.0;132.0;313.0;152.0;3.15;153200.0;INLAND;16.582914572864322;0.39321608040201006;0;1;0;0;0;2130.0
-121.42;37.75;33.0;1329.0;266.0;683.0;233.0;4.3687;128700.0;INLAND;20.0150489089541;0.5139202407825433;0;1;0;0;0;2130.0
-121.43;37.75;34.0;1280.0;268.0;754.0;294.0;3.1333;132000.0;INLAND;20.9375;0.5890625;0;1;0;0;0;2130.0
-121.43;37.75;29.0;1717.0;325.0;855.0;303.0;2.75;127300.0;INLAND;18.92836342457775;0.4979615608619686;0;1;0;0;0;2130.0
-121.43;37.75;42.0;1207.0;278.0;699.0;279.0;3.3611;117600.0;INLAND;23.032311516155758;0.5791217895608948;0;1;0;0;0;2130.0
-121.43;37.74;52.0;876.0;170.0;426.0;179.0;3.0865;119800.0;INLAND;19.406392694063925;0.4863013698630137;0;1;0;0;0;2130.0
-121.43;37.74;40.0;859.0;196.0;427.0;176.0;3.5789;110400.0;INLAND;22.81722933643772;0.4970896391152503;0;1;0;0;0;2130.0
-121.43;37.75;30.0;1912.0;451.0;1065.0;388.0;2.1424;125000.0;INLAND;23.587866108786613;0.5570083682008368;0;1;0;0;0;2130.0
-121.43;37.76;7.0;2125.0;508.0;1358.0;464.0;3.6312;147600.0;INLAND;23.905882352941177;0.6390588235294118;0;1;0;0;0;2130.0
-121.44;37.76;5.0;7264.0;1285.0;3670.0;1146.0;5.0443;194800.0;INLAND;17.689977973568283;0.5052312775330396;0;1;0;0;0;2130.0
-121.45;37.75;15.0;3846.0;677.0;2360.0;635.0;4.6173;164800.0;INLAND;17.60270410816433;0.6136245449817993;0;1;0;0;0;2130.0
-121.44;37.74;33.0;1875.0;363.0;970.0;381.0;3.5096;141700.0;INLAND;19.36;0.5173333333333333;0;1;0;0;0;2130.0
-121.44;37.75;29.0;918.0;159.0;417.0;166.0;4.2768;151300.0;INLAND;17.320261437908496;0.4542483660130719;0;1;0;0;0;2130.0
-121.44;37.75;16.0;2229.0;458.0;1199.0;445.0;3.4821;170600.0;INLAND;20.547330641543294;0.537909376401974;0;1;0;0;0;2130.0
-121.42;37.74;19.0;1393.0;367.0;915.0;355.0;1.1957;103100.0;INLAND;26.346015793251976;0.6568557071069634;0;1;0;0;0;2130.0
-121.43;37.74;52.0;966.0;247.0;589.0;228.0;1.6937;108300.0;INLAND;25.56935817805383;0.6097308488612836;0;1;0;0;0;2130.0
-121.43;37.74;52.0;994.0;258.0;623.0;264.0;1.725;111500.0;INLAND;25.95573440643863;0.6267605633802817;0;1;0;0;0;2130.0
-121.44;37.74;25.0;456.0;116.0;370.0;106.0;3.1319;112500.0;INLAND;25.438596491228072;0.8114035087719298;0;1;0;0;0;2130.0
-121.44;37.73;7.0;8363.0;1314.0;3907.0;1068.0;5.3321;208100.0;INLAND;15.712065048427599;0.4671768504125314;0;1;0;0;0;2130.0
-121.43;37.73;40.0;1718.0;391.0;1312.0;388.0;2.9955;134700.0;INLAND;22.759022118742724;0.7636786961583236;0;1;0;0;0;2130.0
-121.42;37.73;2.0;2682.0;393.0;883.0;271.0;5.9934;196700.0;INLAND;14.65324384787472;0.32923191648023864;0;1;0;0;0;2130.0
-121.29;37.72;22.0;1630.0;404.0;4402.0;358.0;1.9792;63000.0;INLAND;24.785276073619634;2.7006134969325153;0;1;0;0;0;2130.0
-121.32;37.67;21.0;1494.0;271.0;781.0;255.0;4.3015;250000.0;INLAND;18.13922356091031;0.5227576974564926;0;1;0;0;0;2130.0
-121.47;37.58;14.0;1594.0;292.0;887.0;287.0;4.6625;294000.0;INLAND;18.318695106649937;0.5564617314930991;0;1;0;0;0;2130.0
-119.93;35.2;29.0;1649.0;342.0;671.0;264.0;3.0602;69800.0;INLAND;20.739842328684052;0.406913280776228;0;1;0;0;0;2130.0
-121.58;37.01;44.0;3192.0;565.0;1439.0;568.0;4.3693;234000.0;INLAND;17.700501253132835;0.4508145363408521;0;1;0;0;0;2130.0
-121.57;37.0;18.0;7241.0;1225.0;4168.0;1138.0;4.5714;260300.0;INLAND;16.917552824195553;0.5756111034387515;0;1;0;0;0;2130.0
-121.57;36.98;14.0;5231.0;817.0;2634.0;799.0;4.9702;279800.0;INLAND;15.61842859873829;0.5035366086790288;0;1;0;0;0;2130.0
-121.58;37.01;15.0;2873.0;547.0;1582.0;567.0;5.1519;264700.0;INLAND;19.039331709014967;0.5506439262095371;0;1;0;0;0;2130.0
-121.59;36.97;16.0;865.0;123.0;403.0;130.0;5.7396;308700.0;INLAND;14.219653179190752;0.4658959537572254;0;1;0;0;0;2130.0
-121.59;37.01;16.0;6637.0;1171.0;3575.0;1162.0;4.3227;251500.0;INLAND;17.64351363567877;0.5386469790568028;0;1;0;0;0;2130.0
-121.58;37.03;16.0;3120.0;685.0;2383.0;681.0;3.5551;198600.0;INLAND;21.955128205128204;0.7637820512820512;0;1;0;0;0;2130.0
-121.58;37.02;27.0;2303.0;471.0;1447.0;467.0;3.2019;203600.0;INLAND;20.45158488927486;0.6283108988276161;0;1;0;0;0;2130.0
-121.59;37.02;14.0;6355.0;1279.0;3704.0;1224.0;4.4233;228600.0;INLAND;20.12588512981904;0.5828481510621558;0;1;0;0;0;2130.0
-121.57;37.02;17.0;2889.0;624.0;2681.0;608.0;2.9417;178000.0;INLAND;21.599169262720665;0.9280027691242645;0;1;0;0;0;2130.0
-121.57;37.01;44.0;1448.0;393.0;1066.0;357.0;2.0625;170300.0;INLAND;27.140883977900554;0.7361878453038674;0;1;0;0;0;2130.0
-121.56;37.0;20.0;3976.0;953.0;3866.0;950.0;2.5387;160100.0;INLAND;23.96881287726358;0.9723340040241448;0;1;0;0;0;2130.0
-121.54;36.99;27.0;2361.0;449.0;1782.0;397.0;3.2614;305000.0;INLAND;19.01736552308344;0.7547649301143583;0;1;0;0;0;2130.0
-121.51;37.02;19.0;2372.0;394.0;1142.0;365.0;4.0238;374600.0;INLAND;16.61045531197302;0.4814502529510961;0;1;0;0;0;2130.0
-121.55;37.37;39.0;759.0;141.0;252.0;106.0;3.6964;262500.0;INLAND;18.57707509881423;0.33201581027667987;0;1;0;0;0;2130.0
-121.37;37.06;25.0;474.0;92.0;300.0;104.0;3.8062;340900.0;INLAND;19.40928270042194;0.6329113924050633;0;1;0;0;0;2130.0
-122.39;40.59;26.0;1279.0;438.0;1276.0;420.0;1.2404;81300.0;INLAND;34.24550430023456;0.9976544175136826;0;1;0;0;0;2130.0
-122.39;40.58;44.0;1625.0;392.0;944.0;347.0;1.5972;68900.0;INLAND;24.123076923076923;0.5809230769230769;0;1;0;0;0;2130.0
-122.37;40.58;25.0;2054.0;495.0;835.0;475.0;2.1538;76900.0;INLAND;24.09931840311587;0.4065238558909445;0;1;0;0;0;2130.0
-122.38;40.58;34.0;1262.0;267.0;520.0;259.0;1.6983;72600.0;INLAND;21.156893819334393;0.4120443740095087;0;1;0;0;0;2130.0
-122.38;40.58;36.0;1808.0;384.0;807.0;383.0;1.8375;74800.0;INLAND;21.238938053097346;0.4463495575221239;0;1;0;0;0;2130.0
-122.36;40.58;17.0;1220.0;275.0;800.0;261.0;1.9181;118800.0;INLAND;22.540983606557376;0.6557377049180327;0;1;0;0;0;2130.0
-122.34;40.58;7.0;4843.0;992.0;2223.0;932.0;3.0549;101700.0;INLAND;20.483171587858763;0.459013008465827;0;1;0;0;0;2130.0
-122.35;40.57;22.0;589.0;97.0;338.0;107.0;3.2639;87500.0;INLAND;16.468590831918505;0.5738539898132428;0;1;0;0;0;2130.0
-122.34;40.57;24.0;1610.0;307.0;748.0;307.0;2.6591;82800.0;INLAND;19.06832298136646;0.4645962732919255;0;1;0;0;0;2130.0
-122.38;40.57;43.0;2251.0;542.0;1479.0;512.0;1.5676;58200.0;INLAND;24.078187472234564;0.657041314971124;0;1;0;0;0;2130.0
-122.38;40.56;23.0;2281.0;408.0;1164.0;420.0;3.5347;101200.0;INLAND;17.886891714160456;0.5103024989039895;0;1;0;0;0;2130.0
-122.38;40.54;36.0;1216.0;240.0;647.0;228.0;2.6944;75300.0;INLAND;19.736842105263158;0.5320723684210527;0;1;0;0;0;2130.0
-122.37;40.54;28.0;2213.0;390.0;1096.0;378.0;3.6923;86900.0;INLAND;17.62313601446001;0.4952553095345685;0;1;0;0;0;2130.0
-122.4;40.58;40.0;3895.0;929.0;1782.0;910.0;1.3329;78200.0;INLAND;23.85109114249037;0.45750962772785625;0;1;0;0;0;2130.0
-122.41;40.58;35.0;2072.0;385.0;1029.0;375.0;2.8512;75600.0;INLAND;18.58108108108108;0.4966216216216216;0;1;0;0;0;2130.0
-122.4;40.58;43.0;1455.0;300.0;747.0;279.0;2.7857;104200.0;INLAND;20.618556701030926;0.51340206185567;0;1;0;0;0;2130.0
-122.39;40.57;38.0;855.0;172.0;468.0;150.0;1.4091;84400.0;INLAND;20.116959064327485;0.5473684210526316;0;1;0;0;0;2130.0
-122.42;40.59;24.0;5045.0;972.0;2220.0;979.0;2.6792;138900.0;INLAND;19.266600594648168;0.4400396432111001;0;1;0;0;0;2130.0
-122.45;40.61;17.0;785.0;155.0;417.0;136.0;2.3289;58200.0;INLAND;19.745222929936308;0.5312101910828025;0;1;0;0;0;2130.0
-122.45;40.56;17.0;1712.0;307.0;963.0;329.0;3.9375;148700.0;INLAND;17.932242990654206;0.5625;0;1;0;0;0;2130.0
-122.42;40.57;10.0;7949.0;1309.0;3176.0;1163.0;4.1099;120100.0;INLAND;16.467480186186943;0.39954711284438293;0;1;0;0;0;2130.0
-122.4;40.57;23.0;1321.0;259.0;749.0;222.0;1.655;90100.0;INLAND;19.60635881907646;0.566994700984103;0;1;0;0;0;2130.0
-122.4;40.62;9.0;4794.0;889.0;2162.0;865.0;3.1439;103100.0;INLAND;18.54401335002086;0.45098039215686275;0;1;0;0;0;2130.0
-122.42;40.6;5.0;2614.0;433.0;1275.0;411.0;3.4464;122900.0;INLAND;16.564651874521804;0.48775822494261667;0;1;0;0;0;2130.0
